0.000000000000000000e+00,-7.492289047400650659e-02
5.677232968012278129e-04,-7.493106127944101913e-02
0.000000000000000000e+00,-7.492289047400650659e-02
0.000000000000000000e+00,-7.492289159044457358e-02
0.000000000000000000e+00,-7.492289047400650659e-02
0.000000000000000000e+00,-7.492289047400650659e-02
0.000000000000000000e+00,-7.492289047400650659e-02
0.000000000000000000e+00,-7.492289047400650659e-02
0.000000000000000000e+00,-7.492289047400650659e-02
0.000000000000000000e+00,-7.492289047400650659e-02
0.000000000000000000e+00,-7.492289047400650659e-02
0.000000000000000000e+00,-7.492289047400650659e-02
0.000000000000000000e+00,-7.492289047400650659e-02
0.000000000000000000e+00,-7.492289047400650659e-02
0.000000000000000000e+00,-7.492289047400650659e-02
0.000000000000000000e+00,-7.492289047400650659e-02
0.000000000000000000e+00,-7.492289047400650659e-02
0.000000000000000000e+00,-7.492289047400650659e-02
0.000000000000000000e+00,-7.492289047400650659e-02
0.000000000000000000e+00,-7.492289047400650659e-02
0.000000000000000000e+00,-7.492289047400650659e-02
0.000000000000000000e+00,-7.492289047400650659e-02
0.000000000000000000e+00,-7.492289047400650659e-02
0.000000000000000000e+00,-7.492289047400650659e-02
0.000000000000000000e+00,-7.492289047400650659e-02
0.000000000000000000e+00,-7.492289047400650659e-02
0.000000000000000000e+00,-7.492289047400650659e-02
1.806271382438510357e-05,-7.492315043677554021e-02
1.806271382438510357e-05,-7.492315038664477955e-02
3.612542764877020715e-05,-7.492341029928327456e-02
3.612542764877020715e-05,-7.492341024208404310e-02
2.167525658926212429e-04,-7.492600879647662304e-02
2.167525658926212429e-04,-7.492600379652768205e-02
3.973797041364722786e-04,-7.492859735097327778e-02
3.973797041364722786e-04,-7.492859166699704365e-02
1.397379704136472245e-03,-7.494291880778233828e-02
1.397379704136472245e-03,-7.494276430637082653e-02
2.397379704136472049e-03,-7.495693691227843514e-02
2.397379704136472049e-03,-7.495676443437448988e-02
3.397379704136472070e-03,-7.497059200374241172e-02
3.397379704136472070e-03,-7.497062349230876332e-02
4.397379704136472091e-03,-7.498434157617993312e-02
4.397379704136472091e-03,-7.498432567238462465e-02
5.397379704136472112e-03,-7.499787091539293626e-02
5.397379704136472112e-03,-7.499786081710554941e-02
6.397379704136472132e-03,-7.501122893526422641e-02
6.397379704136472132e-03,-7.501122651587456558e-02
7.397379704136472153e-03,-7.502442277185859820e-02
7.397379704136472153e-03,-7.502442363957671778e-02
8.397379704136471307e-03,-7.503745218934942951e-02
8.397379704136471307e-03,-7.503745395500337201e-02
9.397379704136472195e-03,-7.505031923022967288e-02
9.397379704136472195e-03,-7.505031919525341488e-02
1.039737970413647308e-02,-7.506302108869779277e-02
1.039737970413647308e-02,-7.506302129279159019e-02
1.139737970413647397e-02,-7.507556218565809847e-02
1.139737970413647397e-02,-7.507556222636145582e-02
1.239737970413647486e-02,-7.508794397231503825e-02
1.239737970413647486e-02,-7.508794392650290639e-02
1.339737970413647575e-02,-7.510016832397313491e-02
1.339737970413647575e-02,-7.510016828653409693e-02
1.439737970413647664e-02,-7.511223719982940139e-02
1.439737970413647664e-02,-7.511223718786799730e-02
1.539737970413647752e-02,-7.512415251185605714e-02
1.539737970413647752e-02,-7.512415250814563628e-02
1.639737970413647841e-02,-7.513591612492921679e-02
1.639737970413647841e-02,-7.513591611618554433e-02
1.739737970413647930e-02,-7.514752988075021345e-02
1.739737970413647930e-02,-7.514752986449681205e-02
1.839737970413648019e-02,-7.515899560554602232e-02
